league,vis_team,home_team,inning,bat_team,batting_team,pitching_team,outs,balls,strikes,vis_score,home_score,batter,bat_hand,pitcher,pitch_hand,catcher,run_on_1st,run_on_2nd,run_on_3rd,is_leadoff,def_pos,lineup_pos,event_type,is_batter_event,is_at_bat,hit_value,is_sac_hit,is_sac_fly,outs_made,batted_ball_type,bat_dest,run_1st_dest,run_2nd_dest,run_3rd_dest,runs_on_play,is_new_game,is_game_end
AL,CHA,ANA,9,0,CHA,ANA,1,3,2,8,6,moncy001,L,cishs001,R,stasm001,,abrej003,,F,5,4,3,T,T,0,F,F,1,,0,0,2,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,3,2,8,6,hamib001,L,cishs001,R,stasm001,,abrej003,,F,7,5,14,T,F,0,F,F,0,,1,0,2,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,1,2,8,6,grany001,L,cishs001,R,stasm001,hamib001,abrej003,,F,2,6,21,T,T,2,F,F,0,L,2,4,4,0,2,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,3,2,10,6,eatoa002,L,claua001,L,stasm001,,grany001,,F,9,7,14,T,F,0,F,F,0,,1,0,2,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,0,2,10,6,mercy001,R,claua001,L,stasm001,eatoa002,grany001,,F,10,8,21,T,T,2,F,F,0,F,2,4,4,0,2,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,0,0,12,6,madrn001,R,claua001,L,stasm001,,mercy001,,F,4,9,2,T,T,0,F,F,1,G,0,0,2,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,0,1,2,12,6,rojaj002,L,hendl001,R,grany001,,,,T,11,8,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,1,1,2,12,6,fowld001,L,hendl001,R,grany001,,,,F,9,9,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,2,0,2,12,6,fletd002,R,hendl001,R,grany001,,,,F,4,1,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,2,0,1,12,6,ohtas001,L,hendl001,R,grany001,fletd002,,,F,10,2,5,F,F,0,F,F,0,,0,2,0,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,2,3,2,12,6,ohtas001,L,hendl001,R,grany001,,fletd002,,F,10,2,23,T,T,4,F,F,0,F,4,0,4,0,2,F,F
AL,CHA,ANA,9,1,ANA,CHA,2,3,1,12,8,troum001,R,hendl001,R,grany001,,,,F,8,3,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,2,0,0,12,8,renda001,R,hendl001,R,grany001,troum001,,,F,5,4,5,F,F,0,F,F,0,,0,2,0,0,0,F,F
AL,CHA,ANA,9,1,ANA,CHA,2,1,2,12,8,renda001,R,hendl001,R,grany001,,troum001,,F,5,4,3,T,T,0,F,F,1,,0,0,2,0,0,F,T
AL,CHA,ANA,1,0,CHA,ANA,0,1,2,0,0,andet001,R,cobba001,R,suzuk001,,,,T,6,1,3,T,T,0,F,F,1,,0,0,0,0,0,T,F
AL,CHA,ANA,1,0,CHA,ANA,1,2,2,0,0,eatoa002,L,cobba001,R,suzuk001,,,,F,9,2,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,1,0,CHA,ANA,1,2,0,0,0,abrej003,R,cobba001,R,suzuk001,eatoa002,,,F,3,3,2,T,T,0,F,F,2,G,0,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,0,1,2,0,0,fletd002,R,lynnl001,R,collz001,,,,T,4,1,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,0,1,2,0,0,ohtas001,L,lynnl001,R,collz001,fletd002,,,F,10,2,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,3,2,0,0,troum001,R,lynnl001,R,collz001,fletd002,,,F,8,3,14,T,F,0,F,F,0,,1,2,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,1,2,0,0,renda001,R,lynnl001,R,collz001,troum001,fletd002,,F,5,4,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,2,2,1,0,0,walsj001,L,lynnl001,R,collz001,troum001,fletd002,,F,3,5,2,T,T,0,F,F,1,L,0,1,2,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,0,0,2,0,0,moncy001,L,cobba001,R,suzuk001,,,,T,5,4,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,1,2,1,0,0,collz001,L,cobba001,R,suzuk001,,,,F,2,5,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,2,2,0,0,mercy001,R,cobba001,R,suzuk001,,,,F,10,6,23,T,T,4,F,F,0,F,4,0,0,0,1,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,3,2,1,0,robel002,R,cobba001,R,suzuk001,,,,F,8,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,0,2,2,1,0,uptoj001,R,lynnl001,R,collz001,,,,T,7,6,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,1,1,2,1,0,iglej001,R,lynnl001,R,collz001,,,,F,6,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,2,3,2,1,0,suzuk001,R,lynnl001,R,collz001,,,,F,2,8,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,2,1,1,1,0,fowld001,L,lynnl001,R,collz001,suzuk001,,,F,9,9,2,T,T,0,F,F,1,P,0,1,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,0,0,0,1,0,vauga001,R,cobba001,R,suzuk001,,,,T,7,8,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,1,0,2,1,0,garcl004,L,cobba001,R,suzuk001,,,,F,4,9,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,0,0,1,0,andet001,R,cobba001,R,suzuk001,,,,F,6,1,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,0,1,1,0,eatoa002,L,cobba001,R,suzuk001,andet001,,,F,9,2,20,T,T,1,F,F,0,G,1,3,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,0,0,1,0,abrej003,R,cobba001,R,suzuk001,eatoa002,,andet001,F,3,3,2,T,T,0,F,F,1,G,1,0,0,3,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,0,0,2,1,0,fletd002,R,lynnl001,R,collz001,,,,T,4,1,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,0,2,1,1,0,ohtas001,L,lynnl001,R,collz001,fletd002,,,F,10,2,2,T,T,0,F,F,1,P,0,1,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,1,0,2,1,0,troum001,R,lynnl001,R,collz001,fletd002,,,F,8,3,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,2,3,1,1,0,renda001,R,lynnl001,R,collz001,fletd002,,,F,5,4,18,T,T,0,F,F,0,F,2,5,0,0,1,F,F
AL,CHA,ANA,3,1,ANA,CHA,2,1,2,1,1,walsj001,L,lynnl001,R,collz001,,renda001,,F,3,5,20,T,T,1,F,F,0,G,1,0,5,0,1,F,F
AL,CHA,ANA,3,1,ANA,CHA,2,1,2,1,2,uptoj001,R,lynnl001,R,collz001,walsj001,,,F,7,6,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,1,2,1,2,moncy001,L,cobba001,R,suzuk001,,,,T,5,4,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,3,2,1,2,collz001,L,cobba001,R,suzuk001,,,,F,2,5,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,1,2,1,2,mercy001,R,cobba001,R,suzuk001,collz001,,,F,10,6,20,T,T,1,F,F,0,G,1,2,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,0,0,1,2,robel002,R,cobba001,R,suzuk001,mercy001,collz001,,F,8,7,20,T,T,1,F,F,0,L,1,2,4,0,1,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,1,2,2,2,vauga001,R,cobba001,R,suzuk001,robel002,mercy001,,F,7,8,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,2,0,0,2,2,garcl004,L,cobba001,R,suzuk001,robel002,mercy001,,F,4,9,2,T,T,0,F,F,1,G,0,1,2,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,0,1,0,2,2,iglej001,R,lynnl001,R,collz001,,,,T,6,7,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,0,2,1,2,2,suzuk001,R,lynnl001,R,collz001,iglej001,,,F,2,8,2,T,T,0,F,F,2,G,0,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,3,2,2,2,fowld001,L,lynnl001,R,collz001,,,,F,9,9,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,0,0,0,2,2,andet001,R,cobba001,R,suzuk001,,,,T,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,1,1,2,2,2,eatoa002,L,cobba001,R,suzuk001,,,,F,9,2,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,1,2,2,2,abrej003,R,cobba001,R,suzuk001,,,,F,3,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,0,1,1,2,2,fletd002,R,lynnl001,R,collz001,,,,T,4,1,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,1,1,0,2,2,ohtas001,L,lynnl001,R,collz001,,,,F,10,2,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,1,2,2,2,2,troum001,R,lynnl001,R,collz001,ohtas001,,,F,8,3,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,1,1,2,2,renda001,R,lynnl001,R,collz001,ohtas001,,,F,5,4,4,F,F,0,F,F,0,,0,2,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,3,2,2,2,renda001,R,lynnl001,R,collz001,,ohtas001,,F,5,4,14,T,F,0,F,F,0,,1,0,2,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,2,2,2,2,walsj001,L,crocg001,L,collz001,renda001,ohtas001,,F,3,5,9,F,F,0,F,F,0,,0,2,3,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,3,2,2,2,walsj001,L,crocg001,L,collz001,,renda001,ohtas001,F,3,5,3,T,T,0,F,F,1,,0,0,2,3,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,2,2,2,2,moncy001,L,cobba001,R,suzuk001,,,,T,5,4,16,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,0,2,2,2,collz001,L,cobba001,R,suzuk001,moncy001,,,F,2,5,20,T,T,1,F,F,0,G,1,2,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,1,0,2,2,mercy001,R,cobba001,R,suzuk001,collz001,moncy001,,F,10,6,21,T,T,2,F,F,0,L,2,3,4,0,1,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,1,1,3,2,robel002,R,cobba001,R,suzuk001,,mercy001,collz001,F,8,7,2,T,T,0,F,F,1,P,0,0,2,3,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,1,2,2,3,2,vauga001,R,cobba001,R,suzuk001,,mercy001,collz001,F,7,8,3,T,T,0,F,F,1,,0,0,2,3,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,2,0,1,3,2,garcl004,L,cobba001,R,suzuk001,,mercy001,collz001,F,4,9,2,T,T,0,F,F,1,G,0,0,2,3,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,0,0,0,3,2,uptoj001,R,crocg001,L,collz001,,,,T,7,6,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,1,1,0,3,2,iglej001,R,crocg001,L,collz001,,,,F,6,7,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,2,2,2,3,2,suzuk001,R,crocg001,L,collz001,,,,F,2,8,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,0,0,0,3,2,andet001,R,watst001,L,suzuk001,,,,T,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,0,1,3,2,eatoa002,L,watst001,L,suzuk001,,,,F,9,2,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,2,3,2,3,2,abrej003,R,watst001,L,suzuk001,,,,F,3,3,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,2,1,0,3,2,moncy001,R,watst001,L,suzuk001,abrej003,,,F,5,4,2,T,T,0,F,F,1,G,0,1,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,0,0,0,3,2,fowld001,R,crocg001,L,collz001,,,,T,9,9,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,1,2,2,3,2,fletd002,R,crocg001,L,collz001,,,,F,4,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,2,2,2,3,2,ohtas001,L,crocg001,L,collz001,,,,F,10,2,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,0,3,2,3,2,collz001,L,watst001,L,suzuk001,,,,T,2,5,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,1,3,2,3,2,mercy001,R,watst001,L,suzuk001,,,,F,10,6,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,2,0,2,3,2,robel002,R,watst001,L,suzuk001,,,,F,8,7,20,T,T,1,F,F,0,F,1,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,2,2,2,3,2,hamib001,L,guerj003,R,suzuk001,robel002,,,F,7,8,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,3,2,3,2,troum001,R,marse001,R,collz001,,,,T,8,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,0,1,3,2,renda001,R,marse001,R,collz001,,,,F,5,4,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,1,2,3,2,walsj001,L,marse001,R,collz001,renda001,,,F,3,5,22,T,T,3,F,F,0,L,3,4,0,0,1,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,1,0,3,3,uptoj001,R,marse001,R,collz001,,,walsj001,F,7,6,23,T,T,4,F,F,0,F,4,0,0,4,2,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,0,1,3,5,iglej001,R,marse001,R,collz001,,,,F,6,7,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,2,0,2,3,5,suzuk001,R,marse001,R,collz001,,,,F,2,8,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,0,1,2,3,5,garcl004,L,guerj003,R,suzuk001,,,,T,4,9,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,1,0,2,3,5,andet001,R,guerj003,R,suzuk001,,,,F,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,3,1,3,5,eatoa002,L,guerj003,R,suzuk001,,,,F,9,2,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,1,0,3,5,abrej003,R,guerj003,R,suzuk001,eatoa002,,,F,3,3,2,T,T,0,F,F,1,G,1,0,0,0,0,F,T
AL,CHA,ANA,1,0,CHA,ANA,0,2,2,0,0,andet001,R,ohtas001,R,stasm001,,,,T,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,T,F
AL,CHA,ANA,1,0,CHA,ANA,1,2,2,0,0,eatoa002,L,ohtas001,R,stasm001,,,,F,9,2,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,1,0,CHA,ANA,2,3,2,0,0,abrej003,R,ohtas001,R,stasm001,,,,F,3,3,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,1,0,CHA,ANA,2,1,0,0,0,moncy001,L,ohtas001,R,stasm001,abrej003,,,F,5,4,2,T,T,0,F,F,1,G,0,1,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,0,0,2,0,0,fletd002,R,ceasd001,R,grany001,,,,T,4,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,0,0,0,0,ohtas001,L,ceasd001,R,grany001,,,,F,1,2,23,T,T,4,F,F,0,F,4,0,0,0,1,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,3,2,0,1,troum001,R,ceasd001,R,grany001,,,,F,8,3,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,0,0,0,1,renda001,R,ceasd001,R,grany001,troum001,,,F,5,4,20,T,T,1,F,F,0,L,1,2,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,3,2,0,1,walsj001,L,ceasd001,R,grany001,renda001,troum001,,F,3,5,14,T,F,0,F,F,0,,1,2,3,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,2,2,0,1,uptoj001,R,ceasd001,R,grany001,walsj001,renda001,troum001,F,7,6,2,T,F,0,F,T,1,F,0,1,3,4,1,F,F
AL,CHA,ANA,1,1,ANA,CHA,2,3,2,0,2,iglej001,R,ceasd001,R,grany001,walsj001,,renda001,F,6,7,3,T,T,0,F,F,1,,0,1,0,3,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,0,0,2,0,2,mercy001,R,ohtas001,R,stasm001,,,,T,10,5,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,1,1,0,0,2,grany001,L,ohtas001,R,stasm001,,,,F,2,6,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,2,2,0,2,robel002,R,ohtas001,R,stasm001,,,,F,8,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,0,2,0,0,2,lagaj001,R,ceasd001,R,grany001,,,,T,9,8,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,1,3,2,0,2,stasm001,R,ceasd001,R,grany001,,,,F,2,9,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,1,2,2,0,2,fletd002,R,ceasd001,R,grany001,stasm001,,,F,4,1,2,T,T,0,F,F,1,G,1,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,2,0,0,0,2,ohtas001,L,ceasd001,R,grany001,fletd002,,,F,1,2,2,T,T,0,F,F,1,L,0,1,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,0,0,1,0,2,hamib001,L,ohtas001,R,stasm001,,,,T,7,8,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,0,2,0,0,2,madrn001,R,ohtas001,R,stasm001,hamib001,,,F,4,9,4,F,F,0,F,F,0,,0,2,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,0,3,2,0,2,madrn001,R,ohtas001,R,stasm001,,hamib001,,F,4,9,2,T,T,0,F,F,1,L,0,0,2,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,1,0,0,0,2,garcl004,L,ohtas001,R,stasm001,,hamib001,,F,6,1,2,T,T,0,F,F,1,G,0,0,2,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,1,2,0,2,eatoa002,L,ohtas001,R,stasm001,,hamib001,,F,9,2,2,T,T,0,F,F,1,G,0,0,2,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,0,1,1,0,2,troum001,R,ceasd001,R,grany001,,,,T,8,3,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,1,2,2,0,2,renda001,R,ceasd001,R,grany001,,,,F,5,4,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,2,1,0,0,2,walsj001,L,ceasd001,R,grany001,,,,F,3,5,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,1,2,0,2,abrej003,R,ohtas001,R,stasm001,,,,T,3,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,3,0,0,2,moncy001,L,ohtas001,R,stasm001,,,,F,5,4,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,0,2,0,2,mercy001,R,ohtas001,R,stasm001,moncy001,,,F,10,5,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,2,3,1,0,2,grany001,L,ohtas001,R,stasm001,moncy001,,,F,2,6,14,T,F,0,F,F,0,,1,2,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,2,0,2,0,2,robel002,R,ohtas001,R,stasm001,grany001,moncy001,,F,8,7,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,0,2,2,0,2,uptoj001,R,ceasd001,R,grany001,,,,T,7,6,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,1,2,2,0,2,iglej001,R,ceasd001,R,grany001,,,,F,6,7,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,1,2,2,0,2,lagaj001,R,ceasd001,R,grany001,iglej001,,,F,9,8,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,3,1,0,2,stasm001,R,ceasd001,R,grany001,iglej001,,,F,2,9,14,T,F,0,F,F,0,,1,2,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,0,1,0,2,fletd002,R,ceasd001,R,grany001,stasm001,iglej001,,F,4,1,20,T,T,1,F,F,0,L,1,3,4,0,1,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,2,2,0,3,ohtas001,L,ceasd001,R,grany001,fletd002,,stasm001,F,1,2,2,T,T,0,F,F,1,G,0,1,0,3,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,0,2,1,0,3,hamib001,L,ohtas001,R,stasm001,,,,T,7,8,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,1,1,1,0,3,madrn001,R,ohtas001,R,stasm001,,,,F,4,9,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,1,0,1,0,3,garcl004,L,ohtas001,R,stasm001,madrn001,,,F,6,1,2,T,T,0,F,F,1,G,1,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,0,0,0,3,eatoa002,L,ohtas001,R,stasm001,garcl004,,,F,9,2,8,F,F,0,F,F,0,,0,3,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,3,1,0,3,eatoa002,L,ohtas001,R,stasm001,,,garcl004,F,9,2,14,T,F,0,F,F,0,,1,0,0,3,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,3,2,0,3,abrej003,R,ohtas001,R,stasm001,eatoa002,,garcl004,F,3,3,14,T,F,0,F,F,0,,1,2,0,3,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,0,0,0,3,moncy001,L,ohtas001,R,stasm001,abrej003,eatoa002,garcl004,F,5,4,9,F,F,0,F,F,0,,0,2,3,4,1,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,3,2,1,3,moncy001,L,ohtas001,R,stasm001,,abrej003,eatoa002,F,5,4,3,T,T,0,F,F,0,,1,0,5,5,2,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,1,0,3,3,mercy001,R,cishs001,R,stasm001,moncy001,,,F,10,5,2,T,T,0,F,F,1,G,0,1,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,0,1,2,3,3,troum001,R,ceasd001,R,grany001,,,,T,8,3,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,1,2,0,3,3,renda001,R,ceasd001,R,grany001,,,,F,5,4,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,2,0,3,3,walsj001,L,heuec001,R,grany001,,,,F,3,5,23,T,T,4,F,F,0,F,4,0,0,0,1,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,1,2,3,4,uptoj001,R,heuec001,R,grany001,,,,F,7,6,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,0,2,3,4,iglej001,R,heuec001,R,grany001,uptoj001,,,F,6,7,2,T,T,0,F,F,1,F,0,1,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,2,2,3,4,grany001,L,cishs001,R,stasm001,,,,T,2,6,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,1,0,0,3,4,robel002,R,cishs001,R,stasm001,,,,F,8,7,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,1,1,0,3,4,hamib001,L,cishs001,R,stasm001,robel002,,,F,7,8,2,T,T,0,F,F,1,F,0,1,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,2,0,1,3,4,madrn001,R,cishs001,R,stasm001,robel002,,,F,4,9,2,T,T,0,F,F,1,F,0,1,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,0,1,2,3,4,lagaj001,R,heuec001,R,grany001,,,,T,9,8,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,1,0,2,3,4,stasm001,R,heuec001,R,grany001,,,,F,2,9,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
